gene_id gene_name pvalue
ENSG00000000003 TSPAN6 1
ENSG00000000419 DPM1 1
ENSG00000000457 SCYL3 0.318188067448036
ENSG00000000460 C1orf112 0.7614316662077008
ENSG00000000938 FGR 0.6663083225025936
ENSG00000000971 CFH 0.09306849930029126
ENSG00000001036 FUCA2 1
ENSG00000001084 GCLC 0.47722201732154573
ENSG00000001167 NFYA 0.14543327250454594
ENSG00000001460 STPG1 0.12219052169482386
ENSG00000001461 NIPAL3 0.1858187682942613
ENSG00000001497 LAS1L 0.8263203894042594
ENSG00000001561 ENPP4 0.5303505023068003
ENSG00000001617 SEMA3F 0.5108163598520932
ENSG00000001626 CFTR 0.33289718951983893
ENSG00000001629 ANKIB1 0.6550569789743181
ENSG00000001630 CYP51A1 1
ENSG00000001631 KRIT1 0.5158384968964275
ENSG00000002016 RAD52 0.4265434001386574
ENSG00000002079 MYH16 0.601506262335357
ENSG00000002330 BAD 0.36513580470346985
ENSG00000002549 LAP3 0.6153773051028103
ENSG00000002586 CD99 0.2605356008337281
ENSG00000002587 HS3ST1 0.6202971654901984
ENSG00000002745 WNT16 0.19048991207227714
ENSG00000002746 HECW1 1
ENSG00000002822 MAD1L1 1
ENSG00000002834 LASP1 0.30064066878352935
ENSG00000002919 SNX11 0.45725989697018254
ENSG00000002933 TMEM176A 0.15176308399522978
ENSG00000003056 M6PR 1
ENSG00000003096 KLHL13 0.05753814995617821
ENSG00000003137 CYP26B1 0.19480437506343018
ENSG00000003147 ICA1 0.08717194203922629
ENSG00000003249 DBNDD1 0.5369382473506193
ENSG00000003393 ALS2 0.06964467037048527
ENSG00000003400 CASP10 0.3089597796699299
ENSG00000003402 CFLAR 0.43413272374383205
ENSG00000003436 TFPI 0.06320126915343866
ENSG00000003509 NDUFAF7 1
ENSG00000003756 RBM5 0.6473714698357722
ENSG00000003987 MTMR7 0.47123088909591265
ENSG00000003989 SLC7A2 1
ENSG00000004059 ARF5 1
ENSG00000004139 SARM1 0.7339402998479656
ENSG00000004142 POLDIP2 0.12537499432057161
ENSG00000004399 PLXND1 0.29203144952144267
ENSG00000004455 AK2 0.3965965136223932
ENSG00000004468 CD38 0.5738152332925016
ENSG00000004478 FKBP4 0.032345634512698444
ENSG00000004487 KDM1A 0.47862410735754235
ENSG00000004534 RBM6 0.7940205721593415
ENSG00000004660 CAMKK1 0.4685681141515043
ENSG00000004700 RECQL 0.633027357862309
ENSG00000004766 CCDC132 0.6822435319786496
ENSG00000004776 HSPB6 0.5301441080173428
ENSG00000004777 ARHGAP33 0.09763914997970695
ENSG00000004779 NDUFAB1 0.15858163143898613
ENSG00000004799 PDK4 1
ENSG00000004838 ZMYND10 0.6427630278530492
ENSG00000004848 ARX 0.4442784158996742
ENSG00000004864 SLC25A13 0.3924314086778638
ENSG00000004866 ST7 1
ENSG00000004897 CDC27 0.8406593641670086
ENSG00000004961 HCCS 0.1596204468974572
ENSG00000004975 DVL2 0.24225932848187445
ENSG00000005007 UPF1 0.7561426700057211
ENSG00000005020 SKAP2 0.9635329179347448
ENSG00000005022 SLC25A5 0.4233904190384876
ENSG00000005059 CCDC109B 0.7392512713987153
ENSG00000005075 POLR2J 1
ENSG00000005100 DHX33 0.8947510504786476
ENSG00000005108 THSD7A 1
ENSG00000005156 LIG3 0.6784227670936284
ENSG00000005175 RPAP3 0.5817813944492601
ENSG00000005189 AC004381.6 0.5740677268485047
ENSG00000005194 CIAPIN1 0.24313113955422977
ENSG00000005206 SPPL2B 0.5921449565672117
ENSG00000005238 FAM214B 0.8748710365512378
ENSG00000005243 COPZ2 0.4184059228026854
ENSG00000005249 PRKAR2B 0.6737173136388726
ENSG00000005302 MSL3 0.3671747686735042
ENSG00000005339 CREBBP 0.6940385048007253
ENSG00000005379 BZRAP1 0.3583510000420792
ENSG00000005381 MPO 0.6294351767815884
ENSG00000005421 PON1 0.40385409925939936
ENSG00000005436 GCFC2 0.47259709354264995
ENSG00000005448 WDR54 0.19345762327080335
ENSG00000005469 CROT 0.764239412941314
ENSG00000005471 ABCB4 0.7403796592585636
ENSG00000005483 MLL5 0.7407586055311401
ENSG00000005486 RHBDD2 0.6810203722439735
ENSG00000005513 SOX8 1
ENSG00000005700 IBTK 0.3627426584862009
ENSG00000005801 ZNF195 0.47829716363840136
ENSG00000005810 MYCBP2 0.3016393723872736
ENSG00000005812 FBXL3 0.6650079072092994
ENSG00000005844 ITGAL 0.19735784966639655
ENSG00000005882 PDK2 0.5128937704851879
ENSG00000005884 ITGA3 0.5245656467888995
ENSG00000005889 ZFX 0.679810493280888
ENSG00000005893 LAMP2 0.5610283643706043
ENSG00000005955 GGNBP2 0.34890736677825307
ENSG00000005961 ITGA2B 0.12806908605427963
ENSG00000005981 ASB4 1
ENSG00000006007 GDE1 0.46430695129588606
ENSG00000006015 C19orf60 1
ENSG00000006016 CRLF1 0.36272730212129656
ENSG00000006025 OSBPL7 0.4166240405422683
ENSG00000006042 TMEM98 0.07279559325736572
ENSG00000006047 YBX2 0.033484077800713455
ENSG00000006062 MAP3K14 0.8064426499145453
ENSG00000006071 ABCC8 0.664053906328739
ENSG00000006114 SYNRG 0.5587741836928795
ENSG00000006116 CACNG3 0.3970151647431497
ENSG00000006118 TMEM132A 0.6331789994393251
ENSG00000006125 AP2B1 0.48639915716236476
ENSG00000006128 TAC1 0.0027839316010336316
ENSG00000006194 ZNF263 0.698574844778672
ENSG00000006210 CX3CL1 0.4186233221700359
ENSG00000006282 SPATA20 0.6568056657447662
ENSG00000006283 CACNA1G 0.34240706341818533
ENSG00000006327 TNFRSF12A NA
ENSG00000006377 DLX6 0.6481719001108396
ENSG00000006432 MAP3K9 1
ENSG00000006451 RALA 0.29206493794373806
ENSG00000006453 BAIAP2L1 1
ENSG00000006459 JHDM1D 0.8422993343779366
ENSG00000006468 ETV1 0.7076834177770798
ENSG00000006530 AGK 0.21144090186779194
ENSG00000006534 ALDH3B1 0.24257293687653395
ENSG00000006576 PHTF2 0.3466715365156574
ENSG00000006607 FARP2 0.7517415118328679
ENSG00000006611 USH1C 0.6144330381996799
ENSG00000006625 GGCT 1
ENSG00000006634 DBF4 0.9289786972932869
ENSG00000006652 IFRD1 0.13539131311776692
ENSG00000006695 COX10 0.26573972396661233
ENSG00000006704 GTF2IRD1 0.2079877850703422
ENSG00000006712 PAF1 0.5227535992561616
ENSG00000006715 VPS41 0.3897844994927663
ENSG00000006740 ARHGAP44 0.004763640155136914
ENSG00000006744 ELAC2 0.6075909807669158
ENSG00000006747 SCIN 1
ENSG00000006756 ARSD 0.26786226781140654
ENSG00000006757 PNPLA4 1
ENSG00000006831 ADIPOR2 0.19906213439198978
ENSG00000006837 CDKL3 0.12629559320629155
ENSG00000007001 UPP2 0.23505667403739983
ENSG00000007047 MARK4 0.4609646701585677
ENSG00000007062 PROM1 1
ENSG00000007080 CCDC124 0.4645083757828965
ENSG00000007129 CEACAM21 0.14356275710380867
ENSG00000007168 PAFAH1B1 0.2666562944495988
