gene_id gene_name pvalue
ENSG00000000003 TSPAN6 0.13006575403953807
ENSG00000000419 DPM1 0.3902564387753778
ENSG00000000457 SCYL3 0.20008484410964134
ENSG00000000460 C1orf112 0.8387106301696093
ENSG00000000938 FGR 0.5046777226881156
ENSG00000000971 CFH 0.7176615312774894
ENSG00000001036 FUCA2 0.7436539743130579
ENSG00000001084 GCLC 0.3793782845797277
ENSG00000001167 NFYA 0.630790617616903
ENSG00000001460 STPG1 1
ENSG00000001461 NIPAL3 1
ENSG00000001497 LAS1L 0.7129284718098965
ENSG00000001561 ENPP4 1
ENSG00000001617 SEMA3F 0.37844629378429845
ENSG00000001626 CFTR 1
ENSG00000001629 ANKIB1 0.5151136727353158
ENSG00000001630 CYP51A1 1
ENSG00000001631 KRIT1 0.15504646657333815
ENSG00000002016 RAD52 0.47606159277315613
ENSG00000002079 MYH16 0.8214018586876437
ENSG00000002330 BAD 0.7131870758426331
ENSG00000002549 LAP3 0.6410681045481771
ENSG00000002586 CD99 0.3962565154953739
ENSG00000002587 HS3ST1 0.49202000672901397
ENSG00000002745 WNT16 0.7749146930614683
ENSG00000002746 HECW1 1
ENSG00000002822 MAD1L1 0.014196069304782821
ENSG00000002834 LASP1 0.234539926104809
ENSG00000002919 SNX11 0.33085666554815657
ENSG00000002933 TMEM176A 1
ENSG00000003056 M6PR 0.6028808170745412
ENSG00000003096 KLHL13 0.5203778739553796
ENSG00000003137 CYP26B1 1
ENSG00000003147 ICA1 0.05853003638022055
ENSG00000003249 DBNDD1 0.7227632605610779
ENSG00000003393 ALS2 1
ENSG00000003400 CASP10 0.6369301867489858
ENSG00000003402 CFLAR 0.22046425317105423
ENSG00000003436 TFPI 0.8141373234792123
ENSG00000003509 NDUFAF7 0.5505695294832296
ENSG00000003756 RBM5 0.5242133004346483
ENSG00000003987 MTMR7 1
ENSG00000003989 SLC7A2 1
ENSG00000004059 ARF5 1
ENSG00000004139 SARM1 0.9449697419677333
ENSG00000004142 POLDIP2 0.48485981025430624
ENSG00000004399 PLXND1 1
ENSG00000004455 AK2 0.36925410497845806
ENSG00000004468 CD38 0.12498784402318122
ENSG00000004478 FKBP4 0.11182054992699093
ENSG00000004487 KDM1A 0.19705672888937079
ENSG00000004534 RBM6 0.022776422343451466
ENSG00000004660 CAMKK1 1
ENSG00000004700 RECQL 1
ENSG00000004766 CCDC132 0.7176412645640307
ENSG00000004776 HSPB6 0.21665933346140243
ENSG00000004777 ARHGAP33 1
ENSG00000004779 NDUFAB1 0.02838589520227115
ENSG00000004799 PDK4 0.06252196160734419
ENSG00000004838 ZMYND10 0.8140884897480575
ENSG00000004848 ARX 0.35779192416614103
ENSG00000004864 SLC25A13 1
ENSG00000004866 ST7 0.08373533138819739
ENSG00000004897 CDC27 0.5256448314574181
ENSG00000004961 HCCS 0.13299071710859622
ENSG00000004975 DVL2 0.49707776996438424
ENSG00000005007 UPF1 0.5707418631808231
ENSG00000005020 SKAP2 1
ENSG00000005022 SLC25A5 0.5253568506543603
ENSG00000005059 CCDC109B 0.0969605015941899
ENSG00000005075 POLR2J 0.8218757923067602
ENSG00000005100 DHX33 0.19932327179951329
ENSG00000005108 THSD7A 0.07360172094881468
ENSG00000005156 LIG3 0.17991496297791543
ENSG00000005175 RPAP3 0.8398773329605461
ENSG00000005189 AC004381.6 0.3816328725504769
ENSG00000005194 CIAPIN1 0.4071372089087476
ENSG00000005206 SPPL2B 1
ENSG00000005238 FAM214B 0.6463968846558186
ENSG00000005243 COPZ2 0.9117549873168311
ENSG00000005249 PRKAR2B 1
ENSG00000005302 MSL3 0.47456659874902674
ENSG00000005339 CREBBP 0.12188797571738742
ENSG00000005379 BZRAP1 1
ENSG00000005381 MPO 0.014638425618578815
ENSG00000005421 PON1 0.18233570386482176
ENSG00000005436 GCFC2 0.1636530581986273
ENSG00000005448 WDR54 1
ENSG00000005469 CROT 0.04756684106017302
ENSG00000005471 ABCB4 0.3296227299661317
ENSG00000005483 MLL5 0.019347706316873388
ENSG00000005486 RHBDD2 1
ENSG00000005513 SOX8 0.2967410983055905
ENSG00000005700 IBTK 0.23700551887851767
ENSG00000005801 ZNF195 0.06983031417195941
ENSG00000005810 MYCBP2 1
ENSG00000005812 FBXL3 0.741981957190869
ENSG00000005844 ITGAL 1
ENSG00000005882 PDK2 0.4700424566060375
ENSG00000005884 ITGA3 1
ENSG00000005889 ZFX 0.0903096149589168
ENSG00000005893 LAMP2 0.2919892078123317
ENSG00000005955 GGNBP2 0.4714563400820518
ENSG00000005961 ITGA2B 0.08837638013596165
ENSG00000005981 ASB4 0.9127333114163051
ENSG00000006007 GDE1 0.015037190184826882
ENSG00000006015 C19orf60 1
ENSG00000006016 CRLF1 0.04357538444866155
ENSG00000006025 OSBPL7 0.5122242113910231
ENSG00000006042 TMEM98 1
ENSG00000006047 YBX2 1
ENSG00000006062 MAP3K14 0.6527360560629369
ENSG00000006071 ABCC8 1
ENSG00000006114 SYNRG 0.5104022863435064
ENSG00000006116 CACNG3 1
ENSG00000006118 TMEM132A 0.7210383010475189
ENSG00000006125 AP2B1 0.8491154077861651
ENSG00000006128 TAC1 1
ENSG00000006194 ZNF263 0.7684660160183475
ENSG00000006210 CX3CL1 1
ENSG00000006282 SPATA20 0.579156341090607
ENSG00000006283 CACNA1G 1
ENSG00000006327 TNFRSF12A NA
ENSG00000006377 DLX6 1
ENSG00000006432 MAP3K9 1
ENSG00000006451 RALA 0.324842530632356
ENSG00000006453 BAIAP2L1 0.1435208036561185
ENSG00000006459 JHDM1D 1
ENSG00000006468 ETV1 0.1632610125448099
ENSG00000006530 AGK 0.634532666104462
ENSG00000006534 ALDH3B1 1
ENSG00000006576 PHTF2 1
ENSG00000006607 FARP2 0.28011542448706944
ENSG00000006611 USH1C 0.11941174832325828
ENSG00000006625 GGCT 0.7433965732660426
ENSG00000006634 DBF4 1
ENSG00000006652 IFRD1 0.12203851871850811
ENSG00000006695 COX10 0.803104546484862
ENSG00000006704 GTF2IRD1 0.43047518606088564
ENSG00000006712 PAF1 0.10399756169164938
ENSG00000006715 VPS41 1
ENSG00000006740 ARHGAP44 1
ENSG00000006744 ELAC2 0.24100761617487973
ENSG00000006747 SCIN 1
ENSG00000006756 ARSD 0.5707837278097672
ENSG00000006757 PNPLA4 0.15407843126854306
ENSG00000006831 ADIPOR2 0.4244482853487198
ENSG00000006837 CDKL3 0.07539305521660826
ENSG00000007001 UPP2 0.30237699004570967
ENSG00000007047 MARK4 0.39846200560410944
ENSG00000007062 PROM1 0.6973224646526076
ENSG00000007080 CCDC124 1
ENSG00000007129 CEACAM21 1
ENSG00000007168 PAFAH1B1 1
ENSG00000007171 NOS2 1
ENSG00000007174 DNAH9 1
ENSG00000007202 KIAA0100 0.0256270394331075
ENSG00000007237 GAS7 1
ENSG00000007255 TRAPPC6A 0.2696494607712944
ENSG00000007264 MATK 1
ENSG00000007341 ST7L 0.11664427509928411
ENSG00000007372 PAX6 0.023153181980234597
ENSG00000007376 RPUSD1 0.10506059637085205
ENSG00000007384 RHBDF1 0.6903605085149267
ENSG00000007392 LUC7L 0.07929197865568847
ENSG00000007402 CACNA2D2 0.7730897444999428
ENSG00000007516 BAIAP3 1
ENSG00000007520 TSR3 0.8229969381031873
ENSG00000007541 PIGQ 0.4584929363172468
ENSG00000007545 CRAMP1L 0.5346488565734298
ENSG00000007866 TEAD3 0.6487818740799861
ENSG00000007908 SELE 0.19046408292574582
ENSG00000007923 DNAJC11 0.05469083376196142
ENSG00000007933 FMO3 0.8103405592148982
ENSG00000007944 MYLIP 0.22939996378499328
ENSG00000008018 PSMB1 0.9014605593318232
ENSG00000008056 SYN1 1
ENSG00000008083 JARID2 0.24076964153367433
ENSG00000008086 CDKL5 1
ENSG00000008118 CAMK1G 1
ENSG00000008128 CDK11A 0.8401668791052984
ENSG00000008130 NADK 0.43877950794073917
ENSG00000008226 DLEC1 0.7002877537524651
ENSG00000008256 CYTH3 1
ENSG00000008277 ADAM22 1
ENSG00000008282 SYPL1 0.26223823293876924
