gene_id gene_name pvalue
ENSG00000000003 TSPAN6 0.356247830696283
ENSG00000000419 DPM1 0.709977145677806
ENSG00000000457 SCYL3 0.576249708704785
ENSG00000000460 C1orf112 0.112178896256584
ENSG00000000938 FGR 0.839974575526735
ENSG00000000971 CFH 0.687821142565567
ENSG00000001036 FUCA2 0.814166867682562
ENSG00000001084 GCLC 0.413254166473159
ENSG00000001167 NFYA 0.224854236811517
ENSG00000001460 STPG1 0.107867380337429
ENSG00000001461 NIPAL3 0.356276880187375
ENSG00000001497 LAS1L 0.898811968462668
ENSG00000001561 ENPP4 0.476497482631917
ENSG00000001617 SEMA3F 0.865544741665394
ENSG00000001626 CFTR 0.815150845983972
ENSG00000001629 ANKIB1 0.226077958578688
ENSG00000001630 CYP51A1 0.571494702436915
ENSG00000001631 KRIT1 0.0445216912960491
ENSG00000002016 RAD52 0.167602817554548
ENSG00000002079 MYH16 0.879649360411145
ENSG00000002330 BAD 0.237234727343078
ENSG00000002549 LAP3 0.30083669214541
ENSG00000002586 CD99 0.208948280101881
ENSG00000002587 HS3ST1 0.259952345841234
ENSG00000002745 WNT16 0.645701483761702
ENSG00000002746 HECW1 0.0537360448056419
ENSG00000002822 MAD1L1 0.342950339352342
ENSG00000002834 LASP1 0.0993862051569165
ENSG00000002919 SNX11 0.800233479596056
ENSG00000002933 TMEM176A 0.356449988153117
ENSG00000003056 M6PR 0.453806176124577
ENSG00000003096 KLHL13 0.461524965553013
ENSG00000003137 CYP26B1 0.755325382267783
ENSG00000003147 ICA1 0.534549173698337
ENSG00000003249 DBNDD1 0.00414828156720065
ENSG00000003393 ALS2 0.112985993260901
ENSG00000003400 CASP10 0.66299420146867
ENSG00000003402 CFLAR 0.0592051623861292
ENSG00000003436 TFPI 0.908889589662468
ENSG00000003509 NDUFAF7 0.27567641696938
ENSG00000003756 RBM5 0.131817484590455
ENSG00000003987 MTMR7 0.365307433455773
ENSG00000003989 SLC7A2 0.443727290678945
ENSG00000004059 ARF5 0.313949821977293
ENSG00000004139 SARM1 0.124298358959838
ENSG00000004142 POLDIP2 0.489106191548565
ENSG00000004399 PLXND1 0.755538150863798
ENSG00000004455 AK2 0.5385291542415
ENSG00000004468 CD38 0.95211273847429
ENSG00000004478 FKBP4 0.114694043718384
ENSG00000004487 KDM1A 0.238794211150883
ENSG00000004534 RBM6 0.197621964346662
ENSG00000004660 CAMKK1 0.153580647663696
ENSG00000004700 RECQL 0.661320678774133
ENSG00000004766 CCDC132 0.325329531187073
